open,high,low,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change,target_close
51568.21,51958.55,51279.8,18721.63159,966951114.4504627,923992,9544.17672,492952522.6816389,51619.175,160.63999999999942,54476.47
51728.85,54910.0,50901.44,51256.72199,2710403072.980595,1808909,27198.83551,1438371804.1101012,52905.72,2747.6200000000026,57037.34
54476.48,57588.15,54450.13,67194.98562,3795949115.224932,2414285,34970.25885,1975472154.5115736,56019.14,2560.8599999999933,62432.1
57037.35,64000.0,56691.85,118763.46984,7162581994.48574,3895062,62066.63936,3742433894.945077,60345.925,5394.75,61130.98
62432.11,63676.35,60364.7,78425.07603,4872212871.27608,3169405,39463.06931,2452515504.8686514,62020.524999999994,-1301.1299999999974,62387.9
61130.99,63114.23,60777.0,47737.93473,2956537377.9660296,1947444,24195.70252,1498771144.099956,61945.615000000005,1256.9100000000035,61987.28
62387.9,62433.19,61561.12,25534.73659,1582566973.834093,1641808,12691.37721,786583052.0862726,61997.155,-400.6200000000026,63113.97
61987.28,63231.88,61320.0,28994.90903,1804536272.9443457,1992011,14905.186,927868983.7308432,62275.94,1126.6900000000023,68245.71
63113.97,68499.0,62300.0,84835.16005,5568877537.081252,3887853,45319.0864,2974396037.6857204,65399.5,5131.740000000005,63724.01
68245.71,69000.0,59005.0,132696.7813,8674526591.28714,5310706,65991.84526,4318205559.64365,64002.5,-4521.700000000004,66074.04
63724.01,67641.1,62779.14,78738.85491,5197743036.597276,3302981,40344.32596,2663883160.206962,65210.12,2350.0299999999916,66823.17
66074.04,67980.0,65551.0,53059.8869,3548088039.273608,2428227,27935.66302,1867854683.9820297,66765.5,749.1300000000047,68124.19
66823.18,69990.0,66082.66,74261.932842,5044395324.399055,2943927,37711.514581,2563347797.52868,68036.33,1301.0100000000093,68313.27
68124.2,68541.1,67861.1,19872.89743,1355964036.9092987,1345341,10005.592,682720256.0028228,68201.1,189.07000000000698,68955.88
68313.28,69887.61,68094.75,38404.66835,2659307501.094578,2139518,19188.79904,1328747995.9940257,68991.18,642.6000000000058,72078.1
68955.88,72800.0,67024.96,75292.825726,5352704377.618805,3043414,39435.855459,2803359303.286973,69912.48000000001,3122.220000000001,71452.01
72078.1,73000.0,68620.82,68783.546691,4909667978.559338,3047890,34517.212933,2465202174.4072266,70810.41,-626.0900000000111,73072.41
71452.0,73650.25,71333.31,52659.711647,3829764501.253793,2501197,26787.082237,1948382241.8894603,72491.78,1620.4100000000035,71388.94
73072.4,73777.0,68555.0,71757.628746,5132189849.096632,2994869,35676.748326,2552190396.8890066,71166.0,-1683.4599999999919,69499.85
71388.94,72419.71,65600.0,103334.03546,7065279917.872112,3904445,49844.66515,3409385750.021177,69009.85500000001,-1889.0899999999965,65300.63
69499.84,70043.0,64780.0,55926.95336,3788544202.884856,2729019,27240.19894,1846731512.2736237,67411.5,-4199.209999999999,68393.48
65300.64,68904.4,64533.0,49742.21589,3322963634.2425127,2449156,25328.29435,1692079618.2113106,66718.7,3092.8399999999965,67609.99
68393.47,68956.0,66565.2,55691.08088,3768277912.4189186,2464515,28529.67219,1930726566.249246,67760.6,-783.4799999999959,61937.4
67610.0,68124.11,61555.0,101005.32487,6484805948.535393,3593832,48205.28434,3095258881.7022734,64839.555,-5672.5999999999985,67840.51
61937.41,68100.0,60775.0,90420.58592,5769770052.062583,3549793,45523.84281,2907222064.131292,64437.5,5903.099999999991,65501.27
67840.51,68240.47,64529.01,53357.48002,3551223142.964417,2388390,26650.09786,1774833851.2215245,66384.74,-2339.239999999998,63796.64
65501.28,66649.62,62260.0,51482.37821,3310481978.107645,2492881,24578.87957,1580940164.1212375,64454.81,-1704.6399999999994,63990.01
63796.64,65999.0,63000.0,26410.11409,1706152172.6316135,1753566,12749.00823,823892846.7149769,64499.5,193.37000000000262,67209.99
63990.02,67628.69,63772.29,31395.78015,2059312948.6486876,1880774,16689.65617,1095820626.0291996,65700.49,3219.9700000000084,69880.01
67210.0,71150.0,66385.06,53431.14486,3679964073.811213,2632220,27815.58769,1915614174.239764,68767.53,2670.0099999999948,69988.0
69880.0,71561.1,69280.0,38934.38417,2738537345.33588,2176807,19498.85666,1371708206.538872,70420.55,108.0,69469.99
69987.99,71769.54,68359.18,49119.35685,3426458581.9433436,2453366,24902.3347,1737325915.834418,70064.35999999999,-518.0,70780.6
69469.99,71552.06,68903.62,35439.03239,2500571208.002628,1799897,18007.26883,1270852446.7077453,70227.84,1310.6100000000006,69850.54
70780.6,70916.16,69009.0,25445.08353,1779608477.3224535,1522607,11839.0929,828039936.6854533,69962.58,-930.0600000000122,69582.18
69850.53,70321.1,69540.0,13644.61142,954555919.6855744,1110488,6423.89367,449436189.73361903,69930.55,-268.3500000000058,71280.01
69582.17,71366.0,69562.99,19396.34433,1367523707.2612453,1181926,10142.47988,715151368.946302,70464.495,1697.8399999999965,69649.8
71280.0,71288.23,68062.86,41445.32039,2876486469.465523,1893438,20211.15024,1402849944.7822893,69675.545,-1630.199999999997,65463.99
69649.81,69674.23,64550.0,71799.82793,4750030717.922425,2662410,35520.17401,2348263612.3034706,67112.11499999999,-4185.82,65963.28
65463.99,66903.63,64493.07,39887.21778,2630556596.1359286,2172096,20618.58747,1360363531.1659515,65698.35,499.2900000000009,68487.79
65963.27,69309.91,65064.52,41510.48453,2795469450.572386,2000945,21013.32173,1415699952.0381584,67187.215,2524.5199999999895,67820.62
68487.8,68756.67,65952.56,37915.23073,2555458935.2360086,1901980,18889.98453,1273220222.7625887,67354.61499999999,-667.1800000000076,68896.0
67820.63,69692.0,67447.83,20134.28919,1373131967.7648187,1171460,9973.86412,680800856.2096505,68569.91500000001,1075.3699999999953,69360.39
68896.0,70326.29,68824.0,21534.74433,1496213373.1855776,1269048,11149.90398,774906774.5282813,69575.14499999999,464.3899999999994,71620.0
69360.38,72797.99,69043.24,45723.87624,3270853309.6629424,2037025,25309.90487,1811209901.716354,70920.615,2259.6199999999953,69146.0
71620.0,71758.19,68210.0,39293.90242,2749007421.6421075,1804157,18896.53756,1321865585.2380521,69984.095,-2474.0,70631.08
69146.0,71172.08,67518.0,42006.02377,2901564970.815804,1852170,20269.34809,1401023003.7318227,69345.04000000001,1485.0800000000017,70006.23
70631.08,71305.89,69567.21,31917.25595,2247473274.6162577,1658995,15908.49124,1120249990.7357526,70436.55,-624.8500000000058,67116.52
70006.22,71227.46,65086.86,56072.86229,3843551585.3212743,2496617,25935.86464,1777808491.1704543,68157.16,-2889.699999999997,63924.51
67116.52,67929.0,60660.57,71395.22019,4614468627.809045,3341340,33221.6695,2144846149.6809175,64294.785,-3192.010000000002,65661.84
63924.52,65840.0,62134.0,61599.17818,3946124834.6970353,2657953,29732.29634,1904847012.5093088,63987.0,1737.3199999999997,63419.99
65661.85,66867.07,62274.4,52389.53069,3398072231.561224,2539048,25206.68008,1634572976.939813,64570.735,-2241.860000000008,63793.39
63419.99,64365.0,61600.0,53435.29331,3355338198.446913,2604354,26041.2664,1635683129.3076532,62982.5,373.40000000000146,61277.37
63793.4,64499.0,59678.16,50610.54509,3128625247.473853,2458327,24346.74671,1506361259.7013583,62088.58,-2516.029999999999,63470.08
61277.38,64117.09,60803.35,43601.60918,2726741448.886802,2142511,20870.20705,1305027167.9395082,62460.22,2192.7000000000044,63818.01
63470.09,65450.0,59600.01,69774.30271,4419893235.183288,2828284,34941.50216,2214809735.240241,62525.005000000005,347.92000000000553,64940.59
63818.01,65419.0,63090.07,23137.42975,1486949581.439479,1376712,11811.8444,759077474.2972904,64254.535,1122.5799999999945,64941.15
64940.58,65695.56,64237.5,19316.42152,1254396628.1531765,1390153,9734.71767,632257865.0082499,64966.53,0.569999999999709,66819.32
64941.15,67232.35,64500.0,31397.99371,2071690434.976552,1816591,16466.05497,1086399264.6092272,65866.175,1878.1700000000055,66414.0
66819.32,67183.01,65765.81,22599.90004,1502139968.7198815,1433915,10854.17402,721404825.847041,66474.41,-405.320000000007,64289.59
66414.0,67070.43,63606.06,33595.69637,2195714861.657656,1784897,16899.50969,1104368114.1058698,65338.244999999995,-2124.4100000000035,64498.34
64289.58,65297.94,62794.0,31341.46338,2007704069.2622728,1375324,14808.62959,948738136.2684381,64045.97,208.75999999999476,63770.01
64498.33,64820.01,63297.48,27085.19346,1736631357.3537388,1025561,13570.23647,870093757.5188991,64058.745,-728.3199999999997,63461.98
63770.0,63923.41,62391.24,20933.06052,1320337707.787116,912422,9903.95325,624733409.211288,63157.325,-308.0199999999968,63118.62
63461.98,64370.0,62781.0,16949.20005,1078450016.4732296,790652,7941.33811,505261267.5695052,63575.5,-343.3600000000006,63866.0
63118.62,64228.35,61765.53,28150.22947,1765038324.6837213,1152296,13986.59437,877053322.307997,62996.94,747.3799999999974,60672.0
63866.0,64734.0,59191.6,54947.65535,3372142467.4322524,1985671,26385.41614,1620421850.578699,61962.8,-3194.0,58364.97
60672.01,60841.63,56552.82,81166.46823,4705572361.7402,2401089,38203.57377,2213404278.5900106,58697.225,-2307.040000000001,59060.61
58364.97,59625.0,56911.84,47583.81961,2778840305.0505786,1572898,23240.7537,1356148775.8867364,58268.42,695.6399999999994,62882.01
59060.6,63333.0,58811.32,43628.40143,2658193708.347904,1558661,22145.44334,1349687455.5957608,61072.16,3821.4100000000035,63892.04
62882.01,64540.0,62541.03,24368.69282,1547468697.8765795,1113509,12671.20599,804768764.3062501,63540.515,1010.0299999999988,64012.0
63892.03,64646.0,62822.17,18526.75029,1182572239.5306184,992921,8954.93439,571783428.2394707,63734.085,119.97000000000116,63165.19
64012.0,65500.0,62700.0,34674.91949,2218131198.466132,1392557,17179.56031,1099303474.2805216,64100.0,-846.8099999999977,62312.08
63165.18,64422.41,62261.0,25598.79472,1624531631.592377,1272898,12502.38281,793575994.2141025,63341.705,-853.0999999999985,61193.03
62312.07,63020.22,60888.0,26121.19004,1623561041.1255188,1415152,12669.58179,787749415.5480814,61954.11,-1119.0400000000009,63074.01
61193.03,63429.03,60630.0,30660.8061,1895849912.7734756,1381957,15120.01471,935341755.6782354,62029.515,1880.9800000000032,60799.99
63074.0,63469.13,60187.12,36529.34025,2255550468.413852,1500643,18066.83174,1116494638.2804892,61828.125,-2274.010000000002,60825.99
60799.99,61515.0,60487.09,13374.56936,814928013.4573288,753281,6223.09555,379263096.21513295,61001.045,26.0,61483.99
60825.99,61888.0,60610.0,12753.13236,781041632.4623835,727113,6416.91108,393132351.8883925,61249.0,658.0,62940.08
61484.0,63450.0,60749.21,32733.41839,2041896626.6108148,1371433,16717.90863,1043060982.35746,62099.604999999996,1456.0800000000017,61577.49
62940.09,63118.36,61142.77,29088.72041,1800171876.1676655,1127939,13815.81443,855088066.212488,62130.565,-1362.5999999999985,66206.5
61577.49,66444.16,61319.47,43559.74719,2794259631.8910465,1729454,21797.84094,1398781701.4413886,63881.815,4629.010000000002,65235.21
66206.51,66752.01,64602.77,31106.3671,2045507646.8293848,1269793,15645.11263,1028962305.104384,65677.39,-971.2999999999956,67024.0
65235.21,67451.2,65106.38,26292.23409,1745971822.3447456,1117254,13301.09525,883129353.1633428,66278.79,1788.7900000000009,66915.2
67024.0,67400.01,66600.0,14441.25774,967145944.6835315,734067,6911.13424,462859253.5879108,67000.005,-108.80000000000291,66274.01
66915.2,67700.0,65857.25,18025.30409,1204989222.8768685,823729,8692.17507,581378180.3374597,66778.625,-641.1900000000023,71446.62
66274.0,71515.56,66060.31,50816.7011,3485474763.752294,1930939,26792.52994,1839346667.540789,68787.935,5172.619999999995,70148.34
71446.62,71979.0,69162.94,49607.4336,3509345769.233608,2137448,24686.27911,1746693652.328722,70570.97,-1298.2799999999988,69166.62
70148.34,70666.0,68842.19,27673.18026,1931700812.3032143,1371973,13124.78731,916344293.9104755,69754.095,-981.7200000000012,67969.65
69166.62,70096.12,66312.16,40513.17374,2766790260.7886024,1827855,19791.15119,1351640092.581366,68204.14,-1196.9700000000012,68549.99
67969.66,69250.0,66600.12,28095.83664,1906438696.7156007,1165907,14344.29889,973457354.6957756,67925.06,580.3300000000017,69290.57
68549.99,69610.0,68500.0,12130.39418,837339788.9838961,703803,5851.95991,403954862.6694792,69055.0,740.5800000000017,68507.67
69290.56,69562.23,68128.01,11872.11797,818914878.9908898,722849,5934.62083,409411078.5460924,68845.12,-782.8899999999994,69436.43
68507.67,70687.56,68250.0,23136.92737,1604722197.8374028,1219341,11709.62174,812172288.2576373,69468.78,928.7599999999948,68398.39
69436.43,69591.81,67277.91,32622.97042,2224860225.799223,1459351,15543.09776,1059920452.3146172,68434.86,-1038.0399999999936,67652.42
68398.4,68935.68,67124.65,23159.83149,1573095221.6483984,1221044,11748.55954,797928379.366918,68030.165,-745.9799999999959,68352.17
67652.41,69500.0,67128.0,28478.2184,1945001081.5215864,1272851,14074.36655,961595245.1787834,68314.0,699.7599999999948,67540.01
68352.17,69044.1,66670.0,26690.32184,1812659052.2496767,1177860,13258.10182,900414200.116177,67857.05,-812.1600000000035,67766.85
67540.01,67900.0,67428.44,8837.66133,598305207.9932046,638484,4235.27045,286752060.4028929,67664.22,226.84000000001106,67765.63
67766.84,68460.0,67257.47,15426.32529,1046827665.3829312,812348,7760.23377,526768921.12622225,67858.735,-1.209999999991851,68809.9
67765.62,70288.0,67612.48,29633.374,2047757076.226836,1253789,15308.67275,1058024704.3533732,68950.23999999999,1044.2799999999988,70537.84
68809.89,71063.45,68567.32,29619.78489,2069902136.99324,1254515,14922.96734,1043071241.6284808,69815.38500000001,1727.949999999997,71108.0
70537.83,71758.0,70383.66,28703.18082,2040073765.86764,1055115,14210.23392,1010053925.7910814,71070.83,570.1699999999983,70799.06
71108.0,71700.0,70117.64,21842.00449,1551467659.1542966,900226,10287.3911,730849194.230399,70908.82,-308.9400000000023,69355.6
70799.06,71997.02,68420.0,35598.45045,2507250591.3329782,1516415,17318.78051,1220810920.3444333,70208.51000000001,-1443.4599999999919,69310.46
69355.6,69582.2,69168.02,9773.82967,678267390.5310388,714103,4772.23036,331182466.90034246,69375.11,-45.13999999999942,69648.14
69310.46,69857.14,69130.24,9890.56709,687344656.0725566,575583,4883.69296,339405376.0815447,69493.69,337.679999999993,69540.0
69648.15,70195.94,69172.29,17122.66941,1192466549.969123,936731,8412.00246,585909223.775813,69684.11499999999,-108.14999999999418,67314.24
69540.0,69590.01,66051.0,41436.01588,2793799020.4691243,1782415,19839.8232,1337254654.9989924,67820.505,-2225.7599999999948,68263.99
67314.23,69999.0,66905.0,37175.32356,2550285139.184372,1670745,18975.89081,1302069589.6416817,68452.0,949.7600000000093,66773.01
68263.98,68449.3,66251.78,29079.55571,1958897960.917292,1518202,13886.14007,935614189.6986812,67350.54000000001,-1490.9700000000012,66043.99
66773.01,67370.24,65078.0,28408.18797,1884451554.428285,1736314,13619.40861,903708200.7849747,66224.12,-729.0199999999895,66228.25
66043.99,66478.48,65857.1,11451.80242,758175888.0283372,700886,5495.02083,363796116.4535752,66167.79000000001,184.25999999999476,66676.87
66228.25,66998.7,66034.5,9392.52223,624653672.6138575,703295,4750.05166,315940653.99261206,66516.6,448.61999999999534,66504.33
66676.86,67298.81,65130.0,27386.16851,1812061226.756565,1542620,13716.89431,907703353.5304952,66214.405,-172.52999999999884,65175.32
66504.33,66588.23,64060.0,42350.10244,2755141806.03109,2151711,20076.41361,1305946733.5892808,65324.115,-1329.010000000002,64974.37
65175.32,65727.54,64666.0,20060.79576,1307731953.9545317,1078458,10289.7818,670875724.3137285,65196.77,-200.9499999999971,64869.99
64974.37,66482.94,64559.15,24265.29031,1584896152.16637,1282687,11828.87934,772646071.2169964,65521.045,-104.38000000000466,64143.56
64869.99,65066.66,63379.35,25993.56442,1665541539.708616,1362617,12543.2596,803462610.6919086,64223.005000000005,-726.4300000000003,64262.01
64143.56,64546.81,63943.82,7308.95542,470027247.3402083,562832,3756.29045,241583895.4543618,64245.315,118.45000000000437,63210.01
64262.01,64521.0,63178.32,8224.45447,526848525.0029452,592759,3974.67964,254685735.53387728,63849.66,-1052.0,60293.3
63210.01,63369.8,58402.0,52161.35414,3180853460.924751,2190787,24495.59428,1493633137.5266545,60885.9,-2916.709999999999,61806.01
60293.3,62420.0,60257.06,31189.24361,1914901308.84587,1277481,15360.08458,943071608.5109416,61338.53,1512.7099999999991,60864.99
61806.01,62487.81,60712.0,22485.66463,1381716993.355492,1112152,11435.02653,702676210.4365481,61599.905,-941.0200000000041,61706.47
60864.98,62389.22,60606.63,18344.28631,1126705164.782892,1062176,9298.265,570914131.0571834,61497.925,841.489999999998,60427.84
61706.46,62225.31,60063.0,24821.19255,1519872032.026636,1479626,12661.53908,775499790.7912346,61144.155,-1278.6200000000026,60986.68
60427.84,61224.0,60383.77,11509.55904,701345872.4881144,767669,5461.68911,332791254.69089925,60803.884999999995,558.8400000000038,62772.01
60986.68,63058.76,60712.21,17326.30136,1070250012.5446604,1108912,8224.44601,508208752.0856987,61885.485,1785.3300000000017,62899.99
62772.01,63861.76,62497.2,24547.10538,1550980813.6701343,1461508,12388.60654,782785773.8355594,63179.479999999996,127.97999999999593,62135.47
62900.0,63288.83,61806.28,18573.11875,1160792332.6175597,1308816,9453.17931,590763216.5799825,62547.555,-764.5299999999988,60208.58
62135.46,62285.94,59400.0,32160.11127,1945901232.9066567,1839372,15055.45492,910631739.6738483,60842.97,-1926.8799999999974,57050.01
60208.57,60498.19,56771.0,54568.77276,3168619756.2436485,2523236,24982.98822,1450509608.6804216,58634.595,-3158.5599999999977,56628.79
57050.02,57546.0,53485.93,81348.24756,4515040083.536514,3749255,37926.65162,2104682004.516682,55515.965,-421.2299999999959,58230.13
56628.79,58475.0,56018.0,21651.31558,1235398733.4357028,1411065,11083.50401,632724011.5474728,57246.5,1601.3399999999965,55857.81
58230.13,58449.46,55724.37,19118.93918,1094135752.4528687,1289229,9081.66872,519830378.935563,57086.915,-2372.3199999999997,56714.62
55857.81,58236.73,54260.16,48090.2049,2699942701.375511,2554389,23963.90684,1346497811.2117922,56248.44500000001,856.810000000005,58050.0
56714.61,58296.0,56289.45,27732.20788,1592351321.655387,1757693,14143.25001,812249336.7493434,57292.725,1335.3899999999994,57725.85
58050.0,59470.0,57157.79,24951.73799,1452293495.6501489,1766696,12423.53162,723209557.6496755,58313.895000000004,-324.15000000000146,57339.89
57725.85,59650.0,57050.0,29761.05735,1728929618.0583844,2157661,15019.30135,872986677.1195273,58350.0,-385.9599999999991,57889.1
57339.89,58526.68,56542.47,23652.4569,1360201319.0761504,1749738,11488.82545,661028735.6644312,57534.575,549.2099999999991,59204.02
57889.09,59850.0,57756.63,15357.74519,900429281.1482327,1114391,7889.36244,462600767.8610776,58803.315,1314.9300000000003,60797.91
59204.01,61420.69,59194.01,21178.33907,1273562988.611176,1456088,10479.46025,630300143.2598463,60307.350000000006,1593.9000000000015,64724.14
60797.91,64900.0,60632.3,38690.9782,2435540879.028933,2600425,19076.54212,1201411783.666604,62766.15,3926.229999999996,65043.99
64724.06,65388.97,62373.24,42530.52915,2725231969.2884507,2484783,21595.04799,1384337933.3310027,63881.104999999996,319.9300000000003,64087.99
65044.0,66128.63,63854.0,29567.52954,1922412273.0882092,1868671,14616.17013,950725865.5856608,64991.315,-956.010000000002,63987.92
64087.99,65133.3,63238.48,22568.7225,1449872437.6497972,1696742,11288.35191,725073622.7056739,64185.89,-100.06999999999971,66660.0
63987.92,67386.0,63300.67,35634.72739,2331517674.368659,2184889,17971.06949,1176753281.038326,65343.335,2672.0800000000017,67139.96
66660.01,67598.0,66222.46,14386.92434,961878801.8482211,995093,6868.63454,459313955.25348914,66910.23000000001,479.95000000001164,68165.34
67139.97,68366.66,65777.0,21819.11191,1465757867.9747431,1322942,11412.05459,766856991.8425378,67071.83,1025.3699999999953,67532.01
68165.35,68474.55,66559.97,21451.04303,1448418369.8467095,1558140,10263.9504,693063991.1191068,67517.26000000001,-633.3400000000111,65936.01
67532.0,67750.98,65441.08,31406.15316,2088544473.323508,1772089,15168.84798,1008794779.0389912,66596.03,-1595.9900000000052,65376.0
65936.0,67102.01,65111.0,23082.56277,1526490826.466997,1391053,10827.75551,716084205.2016414,66106.505,-560.0,65799.95
65376.01,66175.49,63456.7,35126.42934,2266419771.224864,1830360,16579.45258,1070150879.3639548,64816.095,423.93999999999505,67907.99
65799.95,68200.0,65722.63,24244.36023,1630839588.6966548,1406982,12444.52129,837159298.5663502,66961.315,2108.040000000008,67896.5
67908.0,69399.99,66650.0,31710.21921,2162335067.0234175,1690591,15838.9282,1080427116.1916444,68024.995,-11.5,68249.88
67896.49,68318.43,67066.66,10868.69394,736755676.1377451,821210,5403.48694,366295409.63502705,67692.545,353.3899999999994,66784.69
68249.88,70079.99,66428.0,36467.29633,2499265962.091455,1952812,18196.23316,1248743452.5576787,68253.995,-1465.1900000000023,66188.0
66784.68,67000.0,65302.67,23132.25441,1533270724.799421,1622083,11096.82554,735708436.0236868,66151.33499999999,-596.679999999993,64628.0
66188.0,66849.24,64530.0,22625.43905,1489443332.5960116,1609976,10818.48504,712275323.706937,65689.62,-1560.0,65354.02
64628.01,65659.78,62302.0,35542.26854,2270877792.65868,2397257,16886.93292,1079221072.7580278,63980.89,726.0099999999948,61498.33
65354.02,65596.14,61230.01,38820.42937,2469588785.6981573,2457735,18202.35794,1158565579.090291,63413.075,-3855.689999999995,60697.99
61498.34,62198.22,59850.0,28034.71567,1711555901.18011,1669555,12947.95791,790701622.6375737,61024.11,-800.3499999999985,58161.0
60697.99,61117.63,57122.77,31616.52003,1874490041.5437355,1886195,14556.6247,863334319.9678984,59120.2,-2536.989999999998,54018.81
58161.0,58305.59,49000.0,162065.59186,8580928177.429902,7568497,77363.26323,4097736999.067924,53652.795,-4142.190000000002,56022.01
54018.82,57040.99,53950.0,55884.77676,3119018848.329888,3433824,27934.19288,1559417942.6490836,55495.494999999995,2003.1900000000023,55134.16
56022.0,57736.05,54558.62,44269.37684,2490553853.602583,2397504,21897.14983,1232415104.4472857,56147.33500000001,-887.8399999999965,61685.99
55133.76,62745.14,54730.0,48349.52949,2836312292.4318185,2603042,25676.29533,1508140014.000517,58737.57,6552.229999999996,60837.99
61686.0,61744.37,59535.0,30972.48017,1878350555.5122635,1827809,15023.05073,911225295.6263437,60639.685,-848.010000000002,60923.51
60837.99,61470.58,60242.0,9995.20621,607372221.2460399,800499,4893.63854,297435046.0025079,60856.29,85.52000000000407,58712.59
60923.51,61858.0,58286.73,19189.84512,1152081498.1567774,1319469,9094.74521,546165456.9550736,60072.365000000005,-2210.9200000000055,59346.64
58712.59,60711.09,57642.21,37009.91743,2186851067.316586,2293837,18279.26596,1080368631.1427846,59176.649999999994,634.0500000000029,60587.15
59346.64,61578.1,58392.88,27858.95851,1668247896.8477187,1713485,13647.22341,817397824.2293857,59985.49,1240.510000000002,58683.39
60587.16,61800.0,58433.18,28422.76326,1705464263.505865,1729342,13263.8962,796386901.3641167,60116.59,-1903.770000000004,57541.06
58683.39,59849.38,56078.54,37686.17622,2194915865.052229,2507858,17255.22311,1005337423.726424,57963.96,-1142.3300000000017,58874.6
57541.05,59817.76,57098.62,27610.84344,1614654900.3332715,1999539,13963.51824,816740633.5454463,58458.19,1333.5499999999956,59491.99
58874.59,59700.0,58785.05,7721.72931,457737705.7722839,807159,3871.6531,229477473.80983913,59242.525,617.4000000000015,58427.35
59491.99,60284.99,58408.92,13634.85717,813166580.7264851,1099730,6660.58254,397459480.87198234,59346.955,-1064.6399999999994,59438.5
58427.35,59617.63,57787.3,22809.31251,1336287900.197634,1636295,11350.30776,665066212.7595356,58702.465,1011.1500000000015,59013.8
59438.5,61400.0,58548.23,31477.44548,1890620149.79102,1904519,16041.22019,964180516.15294,59974.115000000005,-424.6999999999971,61156.03
59013.8,61820.93,58783.47,27983.6422,1682529555.0960546,1981525,14156.90984,851829721.3994547,60302.2,2142.229999999996,60375.84
61156.03,61400.0,59724.87,21241.20588,1288544247.9560175,1718280,10269.33376,623042041.0781735,60562.435,-780.1900000000023,64037.24
60375.83,64955.0,60342.14,38118.07089,2375916932.7935486,2555682,20372.88336,1270318490.0257754,62648.57,3661.409999999996,64157.01
64037.24,64494.5,63531.0,15857.15616,1015774255.1740764,1551856,7643.02686,489673236.6598002,64012.75,119.77000000000407,64220.0
64157.02,65000.0,63773.27,12305.47977,789935122.9930241,1263065,6315.72233,405555580.86044383,64386.634999999995,62.9800000000032,62834.0
64219.99,64481.0,62800.0,19470.05276,1238341818.4320166,2152841,8995.67609,572188217.6295675,63640.5,-1385.989999999998,59415.0
62834.0,63212.0,58034.01,35135.94178,2158144642.992993,2995281,15873.1536,975361314.8776592,60623.005000000005,-3419.0,59034.9
59415.0,60234.98,57860.0,36868.54275,2183054412.974087,3664134,17135.91162,1014904733.0685128,59047.490000000005,-380.09999999999854,59359.01
59034.9,61166.99,58713.09,27020.90743,1617931684.258576,2743900,13152.3859,787682410.3518869,59940.03999999999,324.1100000000006,59123.99
59359.0,59944.07,57701.1,28519.32195,1680918972.4658496,2845696,13783.34749,812769089.2849811,58822.585,-235.01000000000204,58973.99
59123.99,59462.38,58744.0,8798.409,519849184.86904466,895944,4195.93079,247955494.3591592,59103.19,-150.0,57301.86
58974.0,59076.59,57201.0,20705.15741,1202176847.3910584,2153180,9651.50531,560452387.8985474,58138.795,-1672.1399999999994,59132.13
57301.77,59425.69,57128.0,22895.01461,1333092369.4465685,1966119,11295.25452,657496577.6304803,58276.845,1830.3600000000006,57487.73
59132.12,59809.65,57415.0,22828.18447,1335076815.8599248,2208758,10979.79204,642252673.1132113,58612.325,-1644.3899999999994,57970.9
57487.74,58519.0,55606.0,35560.82146,2027630870.1796756,3177549,16861.75483,961923197.778253,57062.5,483.1600000000035,56180.0
57970.9,58327.07,55643.65,27806.91413,1577770853.1007977,3368058,12955.8897,734996919.3590953,56985.36,-1790.9000000000015,53962.97
56180.0,57008.0,52550.0,54447.76826,2988914918.9243345,5287281,25325.18849,1390546230.8810933,54779.0,-2217.029999999999,54160.86
53962.97,54850.0,53745.54,16694.04774,905693342.5898322,1920923,8023.90683,435381439.0095956,54297.770000000004,197.88999999999942,54869.95
54160.86,55318.0,53629.01,16274.14779,885743172.9184759,1796092,8031.76084,437221897.1104152,54473.505000000005,709.0899999999965,57042.0
54869.95,58088.0,54591.96,32384.51737,1809715390.0493293,3355912,16412.83148,917669512.2220291,56339.979999999996,2172.050000000003,57635.99
57042.01,58044.36,56386.4,23626.78126,1349365460.0900571,2843148,11690.37506,667774722.6993911,57215.380000000005,593.9799999999959,57338.0
57635.99,57981.71,55545.19,33026.56757,1875738697.3784156,4045103,15979.30786,907634258.5649891,56763.45,-297.98999999999796,58132.32
57338.0,58588.0,57324.0,31074.40631,1802848638.0757017,3706764,14783.00418,857572456.5100869,57956.0,794.3199999999997,60498.0
58132.31,60625.0,57632.62,29825.23333,1760671733.5492997,3378012,15395.13731,909141733.9747654,59128.81,2365.6900000000023,59993.03
60497.99,60610.45,59400.0,12137.90901,728527024.3416963,1288784,5570.22098,334303099.7432136,60005.225,-504.9599999999991,59132.0
59993.02,60395.8,58691.05,13757.92361,822410872.3906957,1552950,6431.24697,384460724.5703967,59543.425,-861.0199999999968,58213.99
59132.0,59210.7,57493.3,26477.5642,1543273198.7027452,3145152,12859.7584,749563220.8060509,58352.0,-918.010000000002,60313.99
58213.99,61320.0,57610.01,33116.25878,1983378424.775704,3918209,16390.65993,981860543.2735816,59465.005000000005,2100.0,61759.99
60313.99,61786.24,59174.8,36087.02469,2174000496.820776,5167671,18429.59712,1110622778.7510853,60480.520000000004,1446.0,62947.99
61759.98,63850.0,61555.0,34332.52608,2153175931.173872,4438284,17609.62958,1104427424.5246968,62702.5,1188.0099999999948,63201.05
